"Name","State","Notes","User","Tags","Created","Runtime","Sweep","cfg_file","dataset.dataset_name","target_sparse_config.use_pyramidkv","dataset.num_samples","dataset.seq_len","dataset.task","device","draft_model.attn_implementation","draft_model.dtype","draft_model.model_name_or_path","target_model.attn_implementation","target_model.dtype","target_model.model_name_or_path","target_sparse_config.kernel_size","target_sparse_config.max_capacity_prompt","target_sparse_config.query_aggregation","target_sparse_config.sparse_type","target_sparse_config.window_size","draft_model.num_eval_tokens","target_sparse_config.num_vertical","target_sparse_config.pooling","target_sparse_config.prefill_window_size","skip_cache","target_sparse_config.gqa_attn","target_sparse_config.use_h2o","draft_input_ratio","draft_nulls","draft_score","draft_score_all","perf/draft/compressed_input_size","perf/draft/compressed_input_size_mean","perf/draft/full_input_size","perf/draft/full_input_size_mean","perf/draft/input_length","perf/draft/input_length_mean","perf/draft/input_ratio","perf/draft/input_ratio_mean","perf/draft/mem_gb_after/generate","perf/draft/mem_gb_before/generate","perf/draft/output_length","perf/draft/output_length_mean","perf/draft/time/generate","perf/target/compressed_input_size","perf/target/full_input_size","perf/target/full_input_size_mean","perf/target/input_length","perf/target/output_length_mean","perf/target/time/generate","target_input_ratio","target_nulls","target_score","target_score_all","perf/target/mem_gb_before/generate/prefill_decode"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00085","finished","-","","","2025-04-24T15:11:36.000Z","349","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00085.yaml","longbench","","","","musique","2","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","512","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","16408","15678.51","16408","8.74","","0.00006485693755291553","","31.91","1","14.99197483062744"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00084","finished","-","","","2025-04-24T15:08:51.000Z","165","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00084.yaml","longbench","","","","2wikimqa","3","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","512","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","5636","7230.25","5636","8.17","","0.0001808619639708152","","47.44","1","14.990320682525637"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00083","finished","-","","","2025-04-24T15:07:48.000Z","236","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00083.yaml","longbench","","","","hotpotqa","1","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","512","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","6396","12916.28","6396","6.5","","0.00009191986362752184","","56.52","1","14.990921020507812"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00082","finished","-","","","2025-04-24T15:05:55.000Z","174","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00082.yaml","longbench","","","","multifieldqa_en","3","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","512","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","9908","7001.013333333333","9908","20.94","","0.00020015188689644515","","55.31","0.7428571428571429","15.01951503753662"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00081","finished","-","","","2025-04-24T15:03:15.000Z","271","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00081.yaml","longbench","","","","qasper","1","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","512","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","6875","5150.47","6875","26.915","","0.00022898966084607036","","38.94","0.8","15.006557941436768"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00080","finished","-","","","2025-04-24T15:00:13.000Z","809","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00080.yaml","longbench","","","","narrativeqa","0","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","512","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","32998","29931.065","32998","11.06","","0.0000492607562361452","","28.55","0.1176470588235294","14.993193626403809"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00079","finished","-","","","2025-04-24T14:47:58.000Z","1416","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00079.yaml","longbench","","","","repobench-p","2","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","4940","10819.382","4940","63.898","","0.00013069233449669915","","45.69","0.48","15.01946258544922"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00078","finished","-","","","2025-04-24T14:47:12.000Z","961","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00078.yaml","longbench","","","","lcc","1","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","1480","3179.72","1480","63.904","","0.0004328534482267119","","48.9","0.33","15.019415378570557"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00077","finished","-","","","2025-04-24T14:43:37.000Z","213","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00077.yaml","longbench","","","","passage_retrieval_en","1","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","14057","12583.895","14057","4.03","","0.00008016233882535924","","99","1","14.990909099578856"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00076","finished","-","","","2025-04-24T14:38:49.000Z","286","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00076.yaml","longbench","","","","passage_count","1","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","9059","15031.22","9059","3.04","","0.00007505470188349298","","6.25","0","14.990002632141112"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00075","finished","-","","","2025-04-24T14:33:54.000Z","843","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00075.yaml","longbench","","","","samsum","2","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","15718","9167.28","15718","126.025","","0.00015823092645954442","","31.51","0.09090908595041348","15.050145626068115"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00074","finished","-","","","2025-04-24T14:32:27.000Z","380","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00074.yaml","longbench","","","","triviaqa","1","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","2947","11780.735","2947","31.865","","0.00012719475142138924","","83.36","1","15.004247665405272"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00073","finished","-","","","2025-04-24T14:25:12.000Z","433","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00073.yaml","longbench","","","","trec","1","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","4400","6785.595","4400","64","","0.00018547459686536424","","55","0","15.019466400146484"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00072","finished","-","","","2025-04-24T14:22:40.000Z","2593","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00072.yaml","longbench","","","","multi_news","3","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","366","2704.11","366","476.92","","0.0005925779587848921","","21.41","0.27368420572631585","15.23346996307373"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00071","finished","-","","","2025-04-24T14:19:21.000Z","871","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00071.yaml","longbench","","","","qmsum","2","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","8299","13978.58","8299","98.69","","0.00008736811326927721","","23.78","0.31999999507200005","15.092207908630373"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00070","finished","-","","","2025-04-24T14:18:37.000Z","2494","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00070.yaml","longbench","","","","gov_report","0","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","6415","10337.405","6415","437.655","","0.00013410726854412531","","21.14","0.22982884598992123","15.160956859588625"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00069","finished","-","","","2025-04-24T14:17:13.000Z","325","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00069.yaml","longbench","","","","musique","3","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","16408","15678.51","16408","8.955","","0.00006485693755291553","","30.9","1","14.992339134216309"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00068","finished","-","","","2025-04-24T14:16:27.000Z","172","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00068.yaml","longbench","","","","2wikimqa","2","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","5636","7230.25","5636","7.81","","0.0001808619639708152","","45.46","0.6666666666666666","14.990320682525637"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00067","finished","-","","","2025-04-24T14:12:57.000Z","254","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00067.yaml","longbench","","","","hotpotqa","3","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","6396","12916.28","6396","6.32","","0.00009191986362752184","","55.98","1","14.990890502929688"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00065","finished","-","","","2025-04-24T14:12:57.000Z","338","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00065.yaml","longbench","","","","qasper","0","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","6875","5150.47","6875","35.65","","0.00022898966084607036","","31.43","0.4","15.002735614776611"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00066","finished","-","","","2025-04-24T14:12:57.000Z","208","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00066.yaml","longbench","","","","multifieldqa_en","2","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","9908","7001.013333333333","9908","21.366666666666667","","0.00020015188689644515","","52.79","0.7428571428571429","15.01951503753662"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00064","finished","-","","","2025-04-24T14:12:56.000Z","734","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/full/ssa_and_snapkv/longbench/snapkv/00064.yaml","longbench","","","","narrativeqa","1","","","","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","","snapkv","32","","","avgpool","","","attn_mean","","","","","","","","","","","","","","","","","","","1","32998","29931.065","32998","11.815","","0.0000492607562361452","","25.71","0.07142857142857142","14.993193626403809"
