"Name","State","Notes","User","Tags","Created","Runtime","Sweep","cfg_file","dataset.dataset_name","target_sparse_config.use_pyramidkv","dataset.num_samples","dataset.seq_len","dataset.task","device","draft_model.attn_implementation","draft_model.dtype","draft_model.model_name_or_path","target_model.attn_implementation","target_model.dtype","target_model.model_name_or_path","target_sparse_config.kernel_size","target_sparse_config.max_capacity_prompt","target_sparse_config.query_aggregation","target_sparse_config.sparse_type","target_sparse_config.window_size","draft_model.num_eval_tokens","target_sparse_config.num_vertical","target_sparse_config.pooling","target_sparse_config.prefill_window_size","skip_cache","target_sparse_config.gqa_attn","target_sparse_config.use_h2o","draft_input_ratio","draft_nulls","draft_score","draft_score_all","perf/draft/compressed_input_size","perf/draft/compressed_input_size_mean","perf/draft/full_input_size","perf/draft/full_input_size_mean","perf/draft/input_length","perf/draft/input_length_mean","perf/draft/input_ratio","perf/draft/input_ratio_mean","perf/draft/mem_gb_after/generate","perf/draft/mem_gb_before/generate","perf/draft/output_length","perf/draft/output_length_mean","perf/draft/time/generate","perf/target/compressed_input_size","perf/target/full_input_size","perf/target/full_input_size_mean","perf/target/input_length","perf/target/output_length_mean","perf/target/time/generate","target_input_ratio","target_nulls","target_score","target_score_all","perf/target/mem_gb_before/generate/prefill_decode"
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00023","finished","-","","","2025-04-25T06:19:50.000Z","2303","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00023.yaml","longbench","","","","qmsum","8","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","512","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.00008761203814127868","","18.96","0.2089552211361105","1","1","8265","13975.69","8265","13975.69","0.00012099213551119176","0.00008761203814127868","28.84379816055298","28.46651077270508","13","55.24","0.322967529296875","8265","8265","13975.69","8265","94.435","9.347702503204346","1","","22.71","0.2601625966660057",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00021","finished","-","","","2025-04-25T06:16:50.000Z","1386","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00021.yaml","longbench","","","","musique","3","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","512","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.00006212628936475146","","15.02","0","1","1","17207","16371.73","17207","16371.73","0.000058115883070843265","0.00006212628936475146","1.7201151847839355","0.932955265045166","3","9.045","0.3677535057067871","17207","17207","16371.73","17207","7.22","6.067355632781982","1","","35.93","1",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00020","finished","-","","","2025-04-25T06:09:49.000Z","669","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00020.yaml","longbench","","","","2wikimqa","9","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","512","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.00017279060889681578","","23.27","0","1","1","6025","7575.015","6025","7575.015","0.00016597510373443983","0.00017279060889681578","28.716866970062256","28.44083023071289","20","12","0.3993971347808838","6025","6025","7575.015","6025","6.68","2.1814584732055664","1","","55.29","1",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00019","finished","-","","","2025-04-25T06:09:26.000Z","1078","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00019.yaml","longbench","","","","hotpotqa","0","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","512","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.00008813655980975478","","23.53","0","1","1","6621","13475.455","6621","13475.455","0.00015103458692040478","0.00008813655980975478","28.746214389801025","28.44226312637329","22","10.4","0.4225120544433594","6621","6621","13475.455","6621","5.615","2.3864030838012695","1","","60.51","1",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00018","finished","-","","","2025-04-25T06:08:27.000Z","681","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00018.yaml","longbench","","","","multifieldqa_en","8","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","512","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.0001938149754756793","","39.71","0.24","1","1","9924","7198.52","9924","7198.52","0.00010076582023377672","0.0001938149754756793","28.929909706115723","28.47607183456421","17","28.18","0.42150449752807617","9924","9924","7198.52","9924","25.6","6.297786235809326","1","","51.83","0.3673469387755102",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00017","finished","-","","","2025-04-25T06:07:06.000Z","694","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00017.yaml","longbench","","","","qasper","7","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","512","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.0002264812231859225","","24.56","0","1","1","6909","5221.42","6909","5221.42","0.00014473874656245476","0.0002264812231859225","28.757818698883057","28.44071054458618","19","20.895","0.3802828788757324","6909","6909","5221.42","6909","22.195","2.765690326690674","1","","43.61","0.8",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00016","finished","-","","","2025-04-25T06:05:17.000Z","2436","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00016.yaml","longbench","","","","narrativeqa","4","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","512","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.00004914631991457161","","10.32","0","1","1","32994","29957.975","32994","29957.975","0.000030308540946838815","0.00004914631991457161","29.950570583343502","28.446704387664795","7","18.77","0.9260594844818116","32994","32994","29957.975","32994","11.075","11.973190069198608","1","","26.87","0",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00015","finished","-","","","2025-04-25T05:52:56.000Z","4314","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00015.yaml","longbench","","","","repobench-p","5","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.0001294151394040892","","33.9","0.29","1","1","4998","10931.618","4998","10931.618","0.0002000800320128051","0.0001294151394040892","28.704651355743408","28.47602128982544","64","63.832","1.0465402603149414","4998","4998","10931.618","4998","64","5.353516101837158","1","","47.05","0.48",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00014","finished","-","","","2025-04-25T05:52:43.000Z","2881","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00014.yaml","longbench","","","","lcc","1","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.00042873867200585424","","32.66","0.43","1","1","1483","3225.888","1483","3225.888","0.0006743088334457181","0.00042873867200585424","28.565925121307373","28.475760459899902","64","63.73","0.9778761863708496","1483","1483","3225.888","1483","64","4.167670488357544","1","","53.6","0.99",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00013","finished","-","","","2025-04-25T05:49:37.000Z","1210","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00013.yaml","longbench","","","","passage_retrieval_en","9","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.00007794958984045504","","4.5","0","1","1","14443","12944.12","14443","12944.12","0.00006923769300006924","0.00007794958984045504","29.10058641433716","28.44243621826172","4","4.025","0.31994032859802246","14443","14443","12944.12","14443","21.71","5.444705009460449","1","","89.5","1",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00012","finished","-","","","2025-04-25T05:44:07.000Z","1458","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00012.yaml","longbench","","","","passage_count","8","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.00007304470930019384","","0","0","1","1","9261","15440.69","9261","15440.69","0.00010797969981643452","0.00007304470930019384","28.86380100250244","28.441134452819824","2","2.005","0.17735767364501953","9261","9261","15440.69","9261","27.935","4.95029616355896","1","","4.92","0",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00011","finished","-","","","2025-04-25T05:42:51.000Z","2583","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00011.yaml","longbench","","","","samsum","2","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.00015764750686920445","","34.17","0.24999999513888896","1","1","15779","9196.89","15779","9196.89","0.00006337537233031244","0.00015764750686920445","29.231929302215576","28.512137413024902","128","128","2.308422327041626","15779","15779","9196.89","15779","128","12.775287866592407","1","","23.74","0.07999999520000028",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00010","finished","-","","","2025-04-25T05:42:49.000Z","1346","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00010.yaml","longbench","","","","triviaqa","4","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.00012263656266205122","","65.64","0","1","1","3056","12208.04","3056","12208.04","0.0003272251308900524","0.00012263656266205122","28.597032070159912","28.45777463912964","32","30.955","0.5263011455535889","3056","3056","12208.04","3056","31.91","2.788130283355713","1","","87.42","1",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00009","finished","-","","","2025-04-25T05:26:35.000Z","1566","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00009.yaml","longbench","","","","trec","1","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.00018398760766529575","","63.5","0","1","1","4440","6843.935","4440","6843.935","0.00022522522522522523","0.00018398760766529575","1.1680374145507812","0.9644761085510254","64","64","1.0910208225250244","4440","4440","6843.935","4440","64","5.164637804031372","1","","69.5","0",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00008","finished","-","","","2025-04-25T05:26:35.000Z","6232","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00008.yaml","longbench","","","","multi_news","6","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.000607490545145527","","20.41","0.2352941126472725","1","1","332","2715.675","332","2715.675","0.0030120481927710845","0.000607490545145527","1.3761601448059082","1.21799898147583","135","400.67","2.052225351333618","332","332","2715.675","332","404.405","18.086777448654175","1","","21.19","0.2239382197915953",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00007","finished","-","","","2025-04-25T05:26:35.000Z","2429","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00007.yaml","longbench","","","","qmsum","7","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.00008761203814127868","","18.96","0.2089552211361105","1","1","8265","13975.69","8265","13975.69","0.00012099213551119176","0.00008761203814127868","1.3318204879760742","0.9549694061279296","13","55.24","0.33389973640441895","8265","8265","13975.69","8265","94.97","7.580378293991089","1","","22.46","0.22413792604042815",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00005","finished","-","","","2025-04-25T05:26:34.000Z","1580","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00005.yaml","longbench","","","","musique","5","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.00006212628936475146","","15.02","0","1","1","17207","16371.73","17207","16371.73","0.000058115883070843265","0.00006212628936475146","1.7201151847839355","0.932955265045166","3","9.045","0.3692626953125","17207","17207","16371.73","17207","7.175","6.113653898239136","1","","36.01","1",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00004","finished","-","","","2025-04-25T05:26:33.000Z","974","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00004.yaml","longbench","","","","2wikimqa","4","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.00017279060889681578","","23.27","0","1","1","6025","7575.015","6025","7575.015","0.00016597510373443983","0.00017279060889681578","1.2048330307006836","0.9294271469116212","20","12","0.40033960342407227","6025","6025","7575.015","6025","7.07","2.167244672775269","1","","55.28","1",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00003","finished","-","","","2025-04-25T05:26:32.000Z","1384","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00003.yaml","longbench","","","","hotpotqa","9","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.00008813655980975478","","23.53","0","1","1","6621","13475.455","6621","13475.455","0.00015103458692040478","0.00008813655980975478","1.2338557243347168","0.9307141304016112","22","10.4","0.46025753021240234","6621","6621","13475.455","6621","6.455","2.4087917804718018","1","","58.43","1",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00001","finished","-","","","2025-04-25T05:26:31.000Z","1054","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00001.yaml","longbench","","","","qasper","8","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.0002264812231859225","","24.56","0","1","1","6909","5221.42","6909","5221.42","0.00014473874656245476","0.0002264812231859225","1.2468805313110352","0.9293742179870604","19","20.895","0.3957252502441406","6909","6909","5221.42","6909","28.265","2.7712786197662354","1","","39.5","0.8",""
"draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00002","finished","-","","","2025-04-25T05:26:31.000Z","978","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/full/ssa_and_snapkv/longbench/sparse_prefill_snapkv/00002.yaml","longbench","","","","multifieldqa_en","2","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","","2048","max","2048","","","","0.0001938149754756793","","39.71","0.24","1","1","9924","7198.52","9924","7198.52","0.00010076582023377672","0.0001938149754756793","1.4178109169006348","0.9645304679870604","17","28.18","0.4311232566833496","9924","9924","7198.52","9924","27.433333333333337","6.981412172317505","1","","50.82","0.43636363636363634",""
